20403312742
0,0.946015
1,0.946015
2,0.946015
3,0.946015
4,0.946015
5,0.946015
6,0.946015
7,0.946015
8,0.946015
9,0.946015
10,0.946015
11,0.946015
12,0.946015
13,0.946015
14,0.946015
15,0.946015
16,0.946015
17,0.946015
18,0.946015
19,0.946015
20,0.946015
21,0.946015
22,0.946015
23,0.946015
24,0.946015
25,0.946015
26,0.946015
27,0.946015
28,0.946015
29,0.946015
30,0.946015
31,0.946015
32,0.946015
33,0.946015
34,0.946015
35,0.946015
36,0.946015
37,0.946015
38,0.946015
39,0.946015
40,0.946015
41,0.946015
42,0.946015
43,0.946015
44,0.946015
45,0.946015
46,0.946015
47,0.946015
48,0.946015
49,0.946015
50,0.946015
51,0.946015
52,0.946015
53,0.946015
54,0.946015
55,0.946015
56,0.946015
57,0.946015
58,0.946015
59,0.946015
60,0.946015
61,0.946015
62,0.946015
63,0.946015
64,0.946015
65,0.946015
66,0.946015
67,0.946015
68,0.946015
69,0.946015
70,0.946015
71,0.946015
72,0.946015
73,0.946015
74,0.946015
75,0.946015
76,0.946015
77,0.946015
78,0.946015
79,0.946015
80,0.946015
81,0.946015
82,0.946015
83,0.946015
84,0.946015
85,0.946015
86,0.946015
87,0.946015
88,0.946015
89,0.946015
90,0.946015
91,0.946015
92,0.946015
93,0.946015
94,0.946015
95,0.946015
96,0.946015
97,0.946015
98,0.946015
99,0.946015
100,0.946015
101,0.946015
102,0.946015
103,0.946015
104,0.946015
105,0.946015
106,0.946015
107,0.946015
108,0.946015
109,0.946015
110,0.946015
111,0.946015
112,0.946015
113,0.946015
114,0.946015
115,0.946015
116,0.946015
117,0.946015
118,0.946015
119,0.946015
120,0.946015
121,0.946015
122,0.946015
123,0.946015
124,0.946015
125,0.946015
126,0.946015
127,0.946015
128,0.946015
129,0.946015
130,0.946015
131,0.946015
132,0.946015
133,0.946015
134,0.946015
135,0.946015
136,0.946015
137,0.946015
138,0.946015
139,0.946015
140,0.946015
141,0.946015
142,0.946015
143,0.946015
144,0.946015
145,0.946015
146,0.946015
147,0.946015
148,0.946015
149,0.946015
150,0.946015
151,0.946015
152,0.946015
153,0.946015
154,0.946015
155,0.946015
156,0.946015
157,0.946015
158,0.946015
159,0.946015
160,0.946015
161,0.946015
162,0.946015
163,0.946015
164,0.946015
165,0.946015
166,0.946015
167,0.946015
168,0.946015
169,0.946015
170,0.946015
171,0.946015
172,0.946015
173,0.946015
174,0.946015
175,0.946015
176,0.946015
177,0.946015
178,0.946015
179,0.946015
180,0.946015
181,0.946015
182,0.946015
183,0.946015
184,0.946015
185,0.946015
186,0.946015
187,0.946015
188,0.946015
189,0.946015
190,0.946015
191,0.946015
192,0.946015
193,0.946015
194,0.946015
195,0.946015
196,0.946015
197,0.946015
198,0.946015
199,0.946015
200,0.946015
201,0.946015
202,0.946015
203,0.946015
204,0.946015
205,0.946015
206,0.946015
207,0.946015
208,0.946015
209,0.946015
210,0.946015
211,0.946015
212,0.946015
213,0.946015
214,0.946015
215,0.946015
216,0.946015
217,0.946015
218,0.946015
219,0.946015
220,0.946015
221,0.946015
222,0.946015
223,0.946015
224,0.946015
225,0.946015
226,0.946015
227,0.946015
228,0.946015
229,0.946015
230,0.946015
231,0.946015
232,0.946015
233,0.946015
234,0.946015
235,0.946015
236,0.946015
237,0.946015
238,0.946015
239,0.946015
240,0.946015
241,0.946015
242,0.946015
243,0.946015
244,0.946015
245,0.946015
246,0.946015
247,0.946015
248,0.946015
249,0.946015
250,0.946015
251,0.946015
252,0.946015
253,0.946015
254,0.946015
255,0.946015
256,0.946015
257,0.946015
258,0.946015
259,0.946015
260,0.946015
261,0.946015
262,0.946015
263,0.946015
264,0.946015
265,0.946015
266,0.946015
267,0.946015
268,0.946015
269,0.946015
270,0.946015
271,0.946015
272,0.946015
273,0.946015
274,0.946015
275,0.946015
276,0.946015
277,0.946015
278,0.946015
279,0.946015
280,0.946015
281,0.946015
282,0.946015
283,0.946015
284,0.946015
285,0.946015
286,0.946015
287,0.946015
288,0.946015
289,0.946015
290,0.946015
291,0.946015
292,0.946015
293,0.946015
294,0.946015
295,0.946015
296,0.946015
297,0.946015
298,0.946015
299,0.946015
300,0.946015
301,0.946015
302,0.946015
303,0.946015
304,0.946015
305,0.946015
306,0.946015
307,0.946015
308,0.946015
309,0.946015
310,0.946015
311,0.946015
312,0.946015
313,0.946015
314,0.946015
315,0.946015
316,0.946015
317,0.946015
318,0.946015
319,0.946015
320,0.946015
321,0.946015
322,0.946015
323,0.946015
324,0.946015
325,0.946015
326,0.946015
327,0.946015
328,0.946015
329,0.946015
330,0.946015
331,0.946015
332,0.946015
333,0.946015
334,0.946015
335,0.946015
336,0.946015
337,0.946015
338,0.946015
339,0.946015
340,0.946015
341,0.946015
342,0.946015
343,0.946015
344,0.946015
345,0.946015
346,0.946015
347,0.946015
348,0.946015
349,0.946015
350,0.946015
351,0.946015
352,0.946015
353,0.946015
354,0.946015
355,0.946015
356,0.946015
357,0.946015
358,0.946015
359,0.946015
360,0.946015
361,0.946015
362,0.946015
363,0.946015
364,0.946015
365,0.946015
366,0.946015
367,0.946015
368,0.946015
369,0.946015
370,0.946015
371,0.946015
372,0.946015
373,0.946015
374,0.946015
375,0.946015
376,0.946015
377,0.946015
378,0.946015
379,0.946015
380,0.946015
381,0.946015
382,0.946015
383,0.946015
